load_time,end_code,week_ending,asd_code,freq_desc,commodity_desc,watershed_code,group_desc,location_desc,agg_level_desc,county_ansi,domaincat_desc,class_desc,unit_desc,state_name,state_ansi,watershed_desc,county_name,CV (%),prodn_practice_desc,country_code,region_desc,congr_district_code,county_code,state_fips_code,Value,year,util_practice_desc,zip_5,state_alpha,domain_desc,asd_desc,reference_period_desc,source_desc,statisticcat_desc,country_name,begin_code,sector_desc,short_desc
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"AREA HARVESTED: (5,000 OR MORE ACRES)","SPRING, DURUM",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,340,014",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (50.0 TO 99.9 ACRES),"SPRING, DURUM",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"875,139",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (500 TO 999 ACRES),"SPRING, DURUM",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"17,926,619",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,"SPRING, DURUM",BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"73,201,303",2007,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"AREA HARVESTED: (1,000 OR MORE ACRES)",WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"581,265,773",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"317,363,189",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (1.0 TO 14.9 ACRES),WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"5,240,347",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (100 TO 249 ACRES),WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"197,895,038",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (15.0 TO 24.9 ACRES),WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"11,047,292",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"AREA HARVESTED: (2,000 TO 2,999 ACRES)",WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"131,838,799",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (25.0 TO 49.9 ACRES),WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"34,494,781",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (250 TO 499 ACRES),WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"236,900,350",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"82,019,791",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"AREA HARVESTED: (5,000 OR MORE ACRES)",WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"50,043,994",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (50.0 TO 99.9 ACRES),WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"75,239,559",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (500 TO 999 ACRES),WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"302,457,298",2007,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,NOT SPECIFIED,WINTER,BU,US TOTAL,,,,,ALL PRODUCTION PRACTICES,9000,,,,99,"1,444,540,438",2007,ALL UTILIZATION PRACTICES,,US,TOTAL,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"SPRING, (EXCL DURUM)",BU,US TOTAL,,,,,ORGANIC,9000,,,,99,"2,501,076",2008,ALL UTILIZATION PRACTICES,,US,ORGANIC STATUS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, (EXCL DURUM), ORGANIC - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,ORGANIC STATUS: (NOP USDA CERTIFIED),"SPRING, (EXCL DURUM)",BU,US TOTAL,,,,,ORGANIC,9000,,,,99,"2,495,365",2008,ALL UTILIZATION PRACTICES,,US,ORGANIC STATUS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, (EXCL DURUM), ORGANIC - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,ORGANIC STATUS: (NOP USDA EXEMPT),"SPRING, (EXCL DURUM)",BU,US TOTAL,,,,,ORGANIC,9000,,,,99,"5,711",2008,ALL UTILIZATION PRACTICES,,US,ORGANIC STATUS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, (EXCL DURUM), ORGANIC - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"SPRING, DURUM",BU,US TOTAL,,,,,ORGANIC,9000,,,,99,"423,649",2008,ALL UTILIZATION PRACTICES,,US,ORGANIC STATUS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM, ORGANIC - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,ORGANIC STATUS: (NOP USDA CERTIFIED),"SPRING, DURUM",BU,US TOTAL,,,,,ORGANIC,9000,,,,99,                 (D),2008,ALL UTILIZATION PRACTICES,,US,ORGANIC STATUS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM, ORGANIC - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,ORGANIC STATUS: (NOP USDA EXEMPT),"SPRING, DURUM",BU,US TOTAL,,,,,ORGANIC,9000,,,,99,                 (D),2008,ALL UTILIZATION PRACTICES,,US,ORGANIC STATUS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM, ORGANIC - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),WINTER,BU,US TOTAL,,,,,ORGANIC,9000,,,,99,"5,757,762",2008,ALL UTILIZATION PRACTICES,,US,ORGANIC STATUS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, ORGANIC - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,ORGANIC STATUS: (NOP USDA CERTIFIED),WINTER,BU,US TOTAL,,,,,ORGANIC,9000,,,,99,"5,753,853",2008,ALL UTILIZATION PRACTICES,,US,ORGANIC STATUS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, ORGANIC - PRODUCTION, MEASURED IN BU"
2012-01-01 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,ORGANIC STATUS: (NOP USDA EXEMPT),WINTER,BU,US TOTAL,,,,,ORGANIC,9000,,,,99,"3,909",2008,ALL UTILIZATION PRACTICES,,US,ORGANIC STATUS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, ORGANIC - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,ORGANIC STATUS: (NOP USDA CERTIFIED),"SPRING, (EXCL DURUM)",BU,US TOTAL,,,,,ORGANIC,9000,,,,99,"2,347,729",2011,ALL UTILIZATION PRACTICES,,US,ORGANIC STATUS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, (EXCL DURUM), ORGANIC - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,ORGANIC STATUS: (NOP USDA CERTIFIED),"SPRING, DURUM",BU,US TOTAL,,,,,ORGANIC,9000,,,,99,"548,350",2011,ALL UTILIZATION PRACTICES,,US,ORGANIC STATUS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, SPRING, DURUM, ORGANIC - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,ORGANIC STATUS: (NOP USDA CERTIFIED),WINTER,BU,US TOTAL,,,,,ORGANIC,9000,,,,99,"6,687,512",2011,ALL UTILIZATION PRACTICES,,US,ORGANIC STATUS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT, WINTER, ORGANIC - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"AREA HARVESTED: (1,000 OR MORE ACRES)",ALL CLASSES,BU,US TOTAL,,,,3.5,ALL PRODUCTION PRACTICES,9000,,,,99,"1,034,036,464",2012,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",ALL CLASSES,BU,US TOTAL,,,,2.7,ALL PRODUCTION PRACTICES,9000,,,,99,"502,793,995",2012,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (1.0 TO 14.9 ACRES),ALL CLASSES,BU,US TOTAL,,,,1.9,ALL PRODUCTION PRACTICES,9000,,,,99,"6,413,354",2012,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (100 TO 249 ACRES),ALL CLASSES,BU,US TOTAL,,,,2.0,ALL PRODUCTION PRACTICES,9000,,,,99,"236,044,001",2012,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (15.0 TO 24.9 ACRES),ALL CLASSES,BU,US TOTAL,,,,2.7,ALL PRODUCTION PRACTICES,9000,,,,99,"12,303,615",2012,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"AREA HARVESTED: (2,000 TO 2,999 ACRES)",ALL CLASSES,BU,US TOTAL,,,,3.8,ALL PRODUCTION PRACTICES,9000,,,,99,"239,484,951",2012,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (25.0 TO 49.9 ACRES),ALL CLASSES,BU,US TOTAL,,,,2.3,ALL PRODUCTION PRACTICES,9000,,,,99,"39,518,010",2012,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (250 TO 499 ACRES),ALL CLASSES,BU,US TOTAL,,,,2.4,ALL PRODUCTION PRACTICES,9000,,,,99,"314,298,996",2012,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",ALL CLASSES,BU,US TOTAL,,,,6.5,ALL PRODUCTION PRACTICES,9000,,,,99,"180,817,271",2012,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"AREA HARVESTED: (5,000 OR MORE ACRES)",ALL CLASSES,BU,US TOTAL,,,,4.5,ALL PRODUCTION PRACTICES,9000,,,,99,"110,940,247",2012,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (50.0 TO 99.9 ACRES),ALL CLASSES,BU,US TOTAL,,,,1.5,ALL PRODUCTION PRACTICES,9000,,,,99,"85,465,782",2012,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA HARVESTED: (500 TO 999 ACRES),ALL CLASSES,BU,US TOTAL,,,,1.5,ALL PRODUCTION PRACTICES,9000,,,,99,"457,027,892",2012,ALL UTILIZATION PRACTICES,,US,AREA HARVESTED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",ALL CLASSES,BU,US TOTAL,,,,2.3,ALL PRODUCTION PRACTICES,9000,,,,99,"412,313,236",2012,ALL UTILIZATION PRACTICES,,US,AREA OPERATED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA OPERATED: (1.0 TO 9.9 ACRES),ALL CLASSES,BU,US TOTAL,,,,8.7,ALL PRODUCTION PRACTICES,9000,,,,99,"104,943",2012,ALL UTILIZATION PRACTICES,,US,AREA OPERATED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA OPERATED: (10.0 TO 49.9 ACRES),ALL CLASSES,BU,US TOTAL,,,,5.3,ALL PRODUCTION PRACTICES,9000,,,,99,"4,063,407",2012,ALL UTILIZATION PRACTICES,,US,AREA OPERATED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA OPERATED: (100 TO 139 ACRES),ALL CLASSES,BU,US TOTAL,,,,5.1,ALL PRODUCTION PRACTICES,9000,,,,99,"10,953,708",2012,ALL UTILIZATION PRACTICES,,US,AREA OPERATED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA OPERATED: (140 TO 179 ACRES),ALL CLASSES,BU,US TOTAL,,,,7.0,ALL PRODUCTION PRACTICES,9000,,,,99,"16,729,173",2012,ALL UTILIZATION PRACTICES,,US,AREA OPERATED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA OPERATED: (180 TO 219 ACRES),ALL CLASSES,BU,US TOTAL,,,,6.8,ALL PRODUCTION PRACTICES,9000,,,,99,"13,236,064",2012,ALL UTILIZATION PRACTICES,,US,AREA OPERATED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"AREA OPERATED: (2,000 OR MORE ACRES)",ALL CLASSES,BU,US TOTAL,,,,1.8,ALL PRODUCTION PRACTICES,9000,,,,99,"1,399,656,717",2012,ALL UTILIZATION PRACTICES,,US,AREA OPERATED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA OPERATED: (220 TO 259 ACRES),ALL CLASSES,BU,US TOTAL,,,,4.9,ALL PRODUCTION PRACTICES,9000,,,,99,"14,590,583",2012,ALL UTILIZATION PRACTICES,,US,AREA OPERATED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA OPERATED: (260 TO 499 ACRES),ALL CLASSES,BU,US TOTAL,,,,5.0,ALL PRODUCTION PRACTICES,9000,,,,99,"95,365,711",2012,ALL UTILIZATION PRACTICES,,US,AREA OPERATED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA OPERATED: (50.0 TO 69.9 ACRES),ALL CLASSES,BU,US TOTAL,,,,6.4,ALL PRODUCTION PRACTICES,9000,,,,99,"3,417,559",2012,ALL UTILIZATION PRACTICES,,US,AREA OPERATED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA OPERATED: (500 TO 999 ACRES),ALL CLASSES,BU,US TOTAL,,,,1.4,ALL PRODUCTION PRACTICES,9000,,,,99,"207,089,557",2012,ALL UTILIZATION PRACTICES,,US,AREA OPERATED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,AREA OPERATED: (70.0 TO 99.9 ACRES),ALL CLASSES,BU,US TOTAL,,,,6.7,ALL PRODUCTION PRACTICES,9000,,,,99,"7,587,456",2012,ALL UTILIZATION PRACTICES,,US,AREA OPERATED,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"ECONOMIC CLASS: (1,000 TO 2,499 $)",ALL CLASSES,BU,US TOTAL,,,,22.0,ALL PRODUCTION PRACTICES,9000,,,,99,"333,598",2012,ALL UTILIZATION PRACTICES,,US,ECONOMIC CLASS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"ECONOMIC CLASS: (1,000,000 OR MORE $)",ALL CLASSES,BU,US TOTAL,,,,4.1,ALL PRODUCTION PRACTICES,9000,,,,99,"1,011,686,779",2012,ALL UTILIZATION PRACTICES,,US,ECONOMIC CLASS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"ECONOMIC CLASS: (10,000 TO 24,999 $)",ALL CLASSES,BU,US TOTAL,,,,8.0,ALL PRODUCTION PRACTICES,9000,,,,99,"13,708,725",2012,ALL UTILIZATION PRACTICES,,US,ECONOMIC CLASS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
2012-12-31 00:00:00.000,00,,,ANNUAL,WHEAT,00000000,FIELD CROPS,US TOTAL,NATIONAL,,"ECONOMIC CLASS: (100,000 TO 249,999 $)",ALL CLASSES,BU,US TOTAL,,,,6.3,ALL PRODUCTION PRACTICES,9000,,,,99,"216,278,257",2012,ALL UTILIZATION PRACTICES,,US,ECONOMIC CLASS,,YEAR,CENSUS,PRODUCTION,UNITED STATES,00,CROPS,"WHEAT - PRODUCTION, MEASURED IN BU"
