freq_desc,util_practice_desc,country_code,country_name,year,county_ansi,domaincat_desc,statisticcat_desc,sector_desc,state_alpha,asd_desc,commodity_desc,asd_code,short_desc,domain_desc,load_time,region_desc,end_code,county_name,state_name,congr_district_code,group_desc,CV (%),source_desc,class_desc,week_ending,watershed_code,unit_desc,reference_period_desc,county_code,zip_5,prodn_practice_desc,agg_level_desc,state_fips_code,watershed_desc,state_ansi,begin_code,Value,location_desc
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,1999,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,37.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2000,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,38.1,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2000,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,40.7,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2000,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,38,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2000,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,38.7,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2000,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,39.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2001,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,39.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2001,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,38.7,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2001,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,39.4,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2001,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,39.2,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2001,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,38.2,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2002,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,38,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2002,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,36.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2002,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,37.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2002,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,37,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2002,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,37,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2003,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,33.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2003,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,39.4,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2003,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,33.8,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2003,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,34,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2003,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,36.4,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2004,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,42.2,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2004,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,39.1,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2004,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,42.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2004,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,42,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2004,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,38.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2005,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,43.1,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2005,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,38.7,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2005,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,42.7,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2005,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,41.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2005,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,39.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2006,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,42.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2006,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,39.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2006,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,43,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2006,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,42.8,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2006,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,41.8,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2007,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,41.7,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2007,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,41.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2007,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,41.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2007,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,41.4,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2007,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,41.4,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2008,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2014-11-03 16:18:55.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,39.7,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2008,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,40.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2008,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,39.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2008,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,39.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2008,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,40,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2009,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2014-11-03 16:18:55.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,44,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2009,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,41.7,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2009,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,43.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2009,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,42.4,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2009,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,42.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2010,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2014-11-03 16:18:55.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,43.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2010,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,44,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2010,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,43.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2010,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,44.4,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2010,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,44.7,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2011,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2014-11-03 16:18:55.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,42,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2011,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,41.4,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2011,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,41.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2011,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,41.5,US TOTAL
